id_questao,ano,dia,numero,variacao,area,disciplina,competencia,habilidade,dificuldade,tem_imagem,texto_vazio,confianca_mapeamento,tema_estimado,motivo_mapeamento,fallback_image_paths,gabarito,preview,source_csv
enem_2024_d1_q002_v2,2024,1,2,2,Linguagens,Espanhol,C2,H8,nao_classificada,false,false,alta,Interpretação em Língua Estrangeira,Faixa de idioma + detecção textual; score_disciplina=15; score_tema=1; matriz=C2-H8(média); score_matriz=7.95,,Inglês: A | Espanhol: D,"“Y si llueve, que llueva” es un refrán gallego. Para mí cobró sentido una noche de febrero, cuando vivía en el barrio...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q003_v1,2024,1,3,1,Linguagens,Língua Estrangeira,C2,H5,nao_classificada,false,false,média,Interpretação em Língua Estrangeira,Faixa de idioma + detecção textual; score_disciplina=2; score_tema=1; matriz=C2-H5(média); score_matriz=7.61,,Inglês: A | Espanhol: D,Disponível em: www.hongkiat.com. Acesso em: 18 ago. 2017 (adaptado). O texto estabelece uma relação entre elementos d...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q003_v2,2024,1,3,2,Linguagens,Espanhol,C2,H8,nao_classificada,false,false,alta,Interpretação em Língua Estrangeira,Faixa de idioma + detecção textual; score_disciplina=30; score_tema=5; matriz=C2-H8(alta); score_matriz=12.20,,Inglês: A | Espanhol: D,"Celerina Patricia Sánchez Santiago comentó que su acercamiento a la poesía fue por la escuela, con libros de texto en...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q004_v1,2024,1,4,1,Linguagens,Inglês,C2,H7,nao_classificada,false,false,alta,Interpretação em Língua Estrangeira,Faixa de idioma + detecção textual; score_disciplina=8; score_tema=3; matriz=C2-H7(alta); score_matriz=10.19,,Inglês: A | Espanhol: D,I remember being caught speaking Spanish at recess [...] I remember being sent to the corner of the classroom for “ta...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q004_v2,2024,1,4,2,Linguagens,Espanhol,C2,H8,nao_classificada,false,false,alta,Interpretação em Língua Estrangeira,Faixa de idioma + detecção textual; score_disciplina=22; score_tema=1; matriz=C2-H8(média); score_matriz=8.46,,Inglês: A | Espanhol: D,"Morir muy vivos No todo es perder, es cierto. Si te esfuerzas mucho y bien, porque no viene de fábrica, ganas conocim...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q005_v1,2024,1,5,1,Linguagens,Língua Estrangeira,C2,H5,nao_classificada,false,false,média,Interpretação em Língua Estrangeira,Faixa de idioma + detecção textual; score_disciplina=2; score_tema=1; matriz=C2-H5(média); score_matriz=7.61,,Inglês: E | Espanhol: A,Disponível em: www.clickhole.com. Acesso em: 26 out. 2015. A carta da editora Stephanie Allen-Nichols à escritora Ali...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q005_v2,2024,1,5,2,Linguagens,Espanhol,C2,H6,nao_classificada,false,false,alta,Tema geral,Faixa de idioma + detecção textual; score_disciplina=10; score_tema=0; matriz=C2-H6(alta); score_matriz=8.37,,Inglês: E | Espanhol: A,"Los últimos días del sitio de Tenochtitlán Y todo esto pasó con nosotros. Nosotros lo vimos, nosotros lo admiramos. C...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q006_v1,2024,1,6,1,Linguagens,Língua Portuguesa,C2,H5,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C2-H5(alta); score_matriz=17.79,,E,"Expressões e termos utilizados no Amazonas são retratados em livro e em camisetas “Na linguagem, podemos nos ver da f...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q007_v1,2024,1,7,1,Linguagens,Língua Portuguesa,C2,H5,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C2-H5(média); score_matriz=5.65,,C,Conheça histórias de atletas paralímpicas que trocaram de modalidade durante a carreira esportiva Jane Karla: a goian...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q008_v1,2024,1,8,1,Linguagens,Artes e Comunicação,C4,H13,nao_classificada,false,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=3; score_tema=3; matriz=C4-H13(média); score_matriz=12.72,,B,"É fundamentalmente no Minho, norte de Portugal, que o cavaquinho aparece como instrumento tipicamente popular, ligado...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q009_v1,2024,1,9,1,Linguagens,Artes e Comunicação,C4,H13,nao_classificada,false,false,média,Arte e Mídia,Keywords de Linguagens; score_disciplina=2; score_tema=2; matriz=C4-H13(média); score_matriz=7.88,,E,"Pressão, depressão, estresse e crise de ansiedade. Os males da sociedade contemporânea também estão no esporte. A ten...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q010_v1,2024,1,10,1,Linguagens,Artes e Comunicação,C5,H16,nao_classificada,false,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C5-H16(alta); score_matriz=9.62,,C,"Já ouvi gente falando que o podcast é o renascimento do rádio. O rádio é genial, uma mídia imorredoura, mas podcast n...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q011_v1,2024,1,11,1,Linguagens,Artes e Comunicação,C8,H25,nao_classificada,false,false,média,Arte e Mídia,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C8-H25(média); score_matriz=8.72,,E,"Evanildo Bechara prepara a sua aposentadoria de pouco em pouco, como se a adiasse ao máximo. Aos 95 anos, o imortal d...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q012_v1,2024,1,12,1,Linguagens,Língua Portuguesa,C2,H8,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C2-H8(média); score_matriz=38.58,,D,"A Língua da Tabatinga, falada na cidade de Bom Despacho, Minas Gerais, foi por muito tempo estigmatizada devido à sua...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q013_v1,2024,1,13,1,Linguagens,Língua Portuguesa,C9,H28,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=1; matriz=C9-H28(média); score_matriz=16.32,,D,"Diante do pouco dinheiro para produtos básicos de sobrevivência, são as adolescentes o alvo mais vulnerável à precari...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q014_v1,2024,1,14,1,Linguagens,Literatura,C7,H23,nao_classificada,false,false,média,Tema geral,Keywords de Linguagens; score_disciplina=1; score_tema=0; matriz=C7-H23(média); score_matriz=9.97,,C,Maranhenses que moram longe matam a saudade da terra natal usando expressões próprias do estado. Se o maranhês impres...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q015_v1,2024,1,15,1,Linguagens,Língua Portuguesa,C2,H5,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=1; matriz=C2-H5(alta); score_matriz=22.84,,B,"Telemedicina é para todos, mas nem todos estão preparados A telemedicina, nos últimos anos, tem se destacado como uma...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q016_v1,2024,1,16,1,Linguagens,Artes e Comunicação,C4,H12,nao_classificada,true,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C4-H12(alta); score_matriz=19.14,,D,"Uma definição possível para o conceito de arte afro-brasileira pode ser: produção plástica que é feita por negros, me...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q017_v1,2024,1,17,1,Linguagens,Artes e Comunicação,C2,H5,nao_classificada,true,false,média,Tema geral,Keywords de Linguagens; score_disciplina=1; score_tema=0; matriz=C2-H5(média); score_matriz=5.31,,E,Influenciadores negros têm recorrentemente chamado a atenção para o fato de terem muito menos repercussão em suas pos...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q018_v1,2024,1,18,1,Linguagens,Língua Portuguesa,C3,H10,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=1; matriz=C3-H10(alta); score_matriz=11.55,,D,Um estudo norte-americano analisou os efeitos da pandemia da covid-19 sobre a saúde mental e a manutenção da atividad...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q019_v1,2024,1,19,1,Linguagens,Literatura,C4,H12,nao_classificada,false,false,média,Leitura Literária,Keywords de Linguagens; score_disciplina=2; score_tema=1; matriz=C4-H12(média); score_matriz=10.82,,D,"Até ali que sabia das misérias do mundo? Nada. Aquela noite do Castelo, tão simples, tão monótona, fora uma revelação...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q020_v1,2024,1,20,1,Linguagens,Língua Portuguesa,C6,H18,nao_classificada,false,false,alta,Gramática e Variação,Keywords de Linguagens; score_disciplina=2; score_tema=1; matriz=C6-H18(alta); score_matriz=8.98,,C,Sempre passo nervoso quando leio minha crônica neste jornal e percebo que escapuliu a palavra “coisa” em alguma frase...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q021_v1,2024,1,21,1,Linguagens,Artes e Comunicação,C4,H14,nao_classificada,false,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=4; score_tema=4; matriz=C4-H14(alta); score_matriz=23.76,,E,"TEXTO I A linguagem visual dos adornos transmite informações sobre prestígio e transgressão, direito e dever, pois só...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q022_v1,2024,1,22,1,Linguagens,Artes e Comunicação,C5,H15,nao_classificada,false,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C5-H15(alta); score_matriz=18.93,,C,"TEXTO I Capítulo 4, versículo 3 Minha palavra vale um tiro, eu tenho muita munição Na queda ou na ascensão, minha ati...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q023_v1,2024,1,23,1,Linguagens,Língua Portuguesa,C2,H5,nao_classificada,false,false,alta,Linguagem e Argumentação,Keywords de Linguagens; score_disciplina=1; score_tema=3; matriz=C2-H5(média); score_matriz=6.57,,B,"As reações à sétima temporada foram o ápice do último estágio em Game of Thrones. De forma alguma, este que vos fala...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q024_v1,2024,1,24,1,Linguagens,Língua Portuguesa,C8,H27,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C8-H27(alta); score_matriz=11.34,,D,"— Vá para o inferno, Gondim. Você acanalhou o troço. Está pernóstico, está safado, está idiota. Há lá ninguém que fal...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q025_v1,2024,1,25,1,Linguagens,Artes e Comunicação,C4,H13,nao_classificada,false,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=3; score_tema=2; matriz=C4-H13(alta); score_matriz=9.69,,C,"VISCONTI, E. Três meninas no jardim. Óleo sobre tela, 81 × 65 cm. Museu Nacional de Belas Artes, Rio de Janeiro, 1935...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q026_v1,2024,1,26,1,Linguagens,Artes e Comunicação,C1,H3,nao_classificada,false,false,média,Arte e Mídia,Keywords de Linguagens; score_disciplina=2; score_tema=2; matriz=C1-H3(média); score_matriz=6.57,,B,"Por trás do universo “masculino” das lutas, é cada vez mais notório o aumento da participação de mulheres nessa práti...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q027_v1,2024,1,27,1,Linguagens,Artes e Comunicação,C1,H3,nao_classificada,false,false,média,Arte e Mídia,Keywords de Linguagens; score_disciplina=2; score_tema=2; matriz=C1-H3(média); score_matriz=7.77,,C,"Volta e meia recebo cartinhas de fãs, e alguns são bem jovens, contando como meu trabalho com a música mudou a vida d...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q028_v1,2024,1,28,1,Linguagens,Literatura,C7,H23,nao_classificada,false,false,alta,Leitura Literária,Keywords de Linguagens; score_disciplina=2; score_tema=1; matriz=C7-H23(alta); score_matriz=22.17,,E,Data venia Conheci Bentinho e Capitu nos meus curiosos e antigos quinze anos. E os olhos de água da jovem de Matacava...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q029_v1,2024,1,29,1,Linguagens,Literatura,C5,H15,nao_classificada,false,false,média,Leitura Literária,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C5-H15(média); score_matriz=6.87,,A,"Meu irmão é filho adotivo. Há uma tecnicidade no termo, filho adotivo, que contribui para sua aceitação social. Há um...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q030_v1,2024,1,30,1,Linguagens,Artes e Comunicação,C4,H12,nao_classificada,false,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=10; score_tema=9; matriz=C4-H12(média); score_matriz=34.90,,D,"TEXTO I A 13 de fevereiro de 1946, Graciliano Ramos escreve uma carta a Cândido Portinari relembrando uma visita que...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q031_v1,2024,1,31,1,Linguagens,Literatura,C5,H15,nao_classificada,false,false,alta,Leitura Literária,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C5-H15(alta); score_matriz=8.98,,B,"Cap. XLVIII / Terpsícore Ao contrário do que ficou dito atrás, Flora não se aborreceu na ilha. Conjeturei mal, emendo...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q032_v1,2024,1,32,1,Linguagens,Literatura,C3,H10,nao_classificada,false,false,média,Leitura Literária,Keywords de Linguagens; score_disciplina=2; score_tema=2; matriz=C3-H10(média); score_matriz=3.74,,B,Marília acorda Tomo café em golinhos para não queimar meus lábios ressequidos. Como pão em pedacinhos para não engasg...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q033_v1,2024,1,33,1,Linguagens,Artes e Comunicação,C7,H21,nao_classificada,false,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C7-H21(alta); score_matriz=12.42,,D,"Disponível em: https://defesacivil.rs.gov.br. Acesso em: 11 mar. 2024 (adaptado). Nesse cartaz, a expressão “Vou deix...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q034_v1,2024,1,34,1,Linguagens,Artes e Comunicação,C2,H8,nao_classificada,true,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C2-H8(alta); score_matriz=19.61,,B,"Teclado amazônico Em novembro de 2023, uma professora indígena recebeu uma missão: verter as regras de um jogo de tab...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q035_v1,2024,1,35,1,Linguagens,Literatura,C5,H15,nao_classificada,false,false,média,Tema geral,Keywords de Linguagens; score_disciplina=1; score_tema=0; matriz=C5-H15(alta); score_matriz=8.58,,D,"— Eu lhe juro, Aurélia. Estes lábios nunca tocaram a face de outra mulher, que não fosse minha mãe. Meu primeiro beij...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q036_v1,2024,1,36,1,Linguagens,Artes e Comunicação,C4,H13,nao_classificada,true,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=3; score_tema=3; matriz=C4-H13(alta); score_matriz=18.43,,D,"TEXTO I Anônimo. Cabeça de uma figura feminina. Circa 2700-2500 a.C. Escultura em mármore, 8 × 3,2 cm. Metropolitan M...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q037_v1,2024,1,37,1,Linguagens,Artes e Comunicação,C2,H5,nao_classificada,true,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=4; score_tema=4; matriz=C2-H5(alta); score_matriz=9.05,,C,"Se você é feito de música, este texto é pra você Às vezes, no silêncio da noite, eu fico imaginando: que graça teria...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q038_v1,2024,1,38,1,Linguagens,Literatura,C3,H11,nao_classificada,false,false,média,Leitura Literária,Keywords de Linguagens; score_disciplina=2; score_tema=2; matriz=C3-H11(média); score_matriz=7.22,,B,pessoas com suas malas mochilas e valises chegam e se vão se encontram se despedem e se despem de seus pertences como...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q039_v1,2024,1,39,1,Linguagens,Artes e Comunicação,C4,H13,nao_classificada,false,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=7; score_tema=7; matriz=C4-H13(média); score_matriz=18.14,,E,"Falar errado é uma arte, Arnesto! No dia 6 de agosto de 1910, Emma Riccini Rubinato pariu um garoto sapeca em Valinho...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q040_v1,2024,1,40,1,Linguagens,Artes e Comunicação,C2,H8,nao_classificada,false,false,média,Arte e Mídia,Keywords de Linguagens; score_disciplina=2; score_tema=2; matriz=C2-H8(média); score_matriz=6.16,,D,"O festival folclórico de Parintins, no Amazonas, anunciou que o Boi Caprichoso levou, em 2018, seu 23 º título — cont...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q041_v1,2024,1,41,1,Linguagens,Língua Portuguesa,C6,H20,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C6-H20(média); score_matriz=6.44,,A,"O Brasil somou cerca de 60 mil novos casos de câncer de mama até o final de 2019, número que corresponde a 25% de tod...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q042_v1,2024,1,42,1,Linguagens,Literatura,C5,H16,nao_classificada,false,false,alta,Leitura Literária,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C5-H16(alta); score_matriz=8.32,,D,"Feijoada à minha moda Amiga Helena Sangirardi Conforme um dia prometi Onde, confesso que esqueci E embora — perdoe —...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q043_v1,2024,1,43,1,Linguagens,Artes e Comunicação,C4,H14,nao_classificada,true,false,média,Tema geral,Keywords de Linguagens; score_disciplina=2; score_tema=0; matriz=C4-H14(média); score_matriz=12.72,,E,TEXTO I A fotografia de Regina Valkenborgh apresenta 2 953 arcos de luz cruzando o céu e registra o nascer e o pôr do...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q044_v1,2024,1,44,1,Linguagens,Artes e Comunicação,C4,H12,nao_classificada,false,false,média,Arte e Mídia,Keywords de Linguagens; score_disciplina=2; score_tema=2; matriz=C4-H12(média); score_matriz=8.69,,E,"Os Jogos Olímpicos já não são mais os mesmos. E isso não é nem uma crítica, nem um elogio. É uma constatação. Esse mo...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q045_v1,2024,1,45,1,Linguagens,Artes e Comunicação,C2,H5,nao_classificada,true,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=5; score_tema=5; matriz=C2-H5(alta); score_matriz=64.73,,B,Memes e fake news: o impacto na educação das crianças Há quem diga que o Brasil nunca mais foi o mesmo depois dos mem...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q046_v1,2024,1,46,1,Ciências Humanas,Geografia,C2,H9,nao_classificada,false,false,alta,Geografia Física,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C2-H9(alta); score_matriz=5.24,,C,"TEXTO I Um terremoto de magnitude 5,9 atingiu a cidade de Valparaíso, na costa chilena. O terremoto ocorreu a uma pro...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q047_v1,2024,1,47,1,Ciências Humanas,Filosofia,C5,H24,nao_classificada,false,false,média,Ética e Política,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C5-H24(média); score_matriz=4.32,,E,"Tal qual num exército, não se compreende um efetivo composto apenas de oficiais. Também na saúde pública, os funcioná...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q048_v1,2024,1,48,1,Ciências Humanas,Sociologia,C3,H15,nao_classificada,false,false,média,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C3-H15(média); score_matriz=7.08,,C,O rompimento da barragem de Fundão levou muito consigo. A lama soterrou sonhos e modificou de forma permanente centen...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q049_v1,2024,1,49,1,Ciências Humanas,História,C3,H11,nao_classificada,false,false,alta,História do Brasil,Keywords de Ciências Humanas; score_disciplina=3; score_tema=3; matriz=C3-H11(média); score_matriz=5.24,,E,"Com a proximidade do final do século XIX, amplificam-se as expectativas com relação ao século seguinte. Se muitas era...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q050_v1,2024,1,50,1,Ciências Humanas,História,C3,H14,nao_classificada,false,false,alta,História do Brasil,Keywords de Ciências Humanas; score_disciplina=2; score_tema=1; matriz=C3-H14(alta); score_matriz=12.91,,B,"O bispo Bartolomeu de Las Casas é o homem mais odiado da América, o anti-Cristo dos senhores, o açoite destas terras....",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q051_v1,2024,1,51,1,Ciências Humanas,Sociologia,C1,H5,nao_classificada,false,false,média,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=3; score_tema=2; matriz=C1-H5(média); score_matriz=6.38,,E,"A valsa vienense é a mais antiga das danças de salão tradicional. É dançada desde a Idade Média, quando os pares dava...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q052_v1,2024,1,52,1,Ciências Humanas,Sociologia,C1,H5,nao_classificada,false,false,média,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=2; score_tema=1; matriz=C1-H5(média); score_matriz=3.74,,B,"O Black Lives Matter vai para além do nacionalismo estreito que pode prevalecer no seio das comunidades negras, que s...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q053_v1,2024,1,53,1,Ciências Humanas,Geografia,C2,H9,nao_classificada,false,false,alta,Geografia Física,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C2-H9(alta); score_matriz=8.98,,C,"Diferenças entre inundação gradual e brusca TOMINAGA, L. K.; SANTORO, J.; AMARAL, R. Desastres naturais: conhecer par...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q054_v1,2024,1,54,1,Ciências Humanas,Sociologia,C5,H25,nao_classificada,false,false,alta,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=8; score_tema=6; matriz=C5-H25(média); score_matriz=7.07,,D,"Os grupos dominantes são beneficiados em termos de credibilidade e podem, com isso, controlar falas de membros de out...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q055_v1,2024,1,55,1,Ciências Humanas,Filosofia,C6,H27,nao_classificada,false,false,média,Tema geral,Keywords de Ciências Humanas; score_disciplina=1; score_tema=0; matriz=C6-H27(alta); score_matriz=9.97,,B,"A alma funciona no meu corpo de maneira maravilhosa. Nele se aloja, certamente, mas sabe bem dele escapar: escapa par...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q056_v1,2024,1,56,1,Ciências Humanas,Sociologia,C1,H2,nao_classificada,false,false,média,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C1-H2(média); score_matriz=3.74,,A,"No primeiro dia, foi colocada uma panela de barro no centro do barracão, a qual representava o espírito do morto pres...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q057_v1,2024,1,57,1,Ciências Humanas,Sociologia,C2,H10,nao_classificada,false,false,alta,Cidadania e Trabalho,Keywords de Ciências Humanas; score_disciplina=2; score_tema=1; matriz=C2-H10(alta); score_matriz=12.30,,D,"Espaços públicos não são produtos dados e acabados, uma instituição que, uma vez estabelecida, traria a paz da consen...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q058_v1,2024,1,58,1,Ciências Humanas,Filosofia,C6,H27,nao_classificada,false,false,alta,Ética e Política,Keywords de Ciências Humanas; score_disciplina=11; score_tema=7; matriz=C6-H27(alta); score_matriz=14.95,,D,"TEXTO I Aristóteles entendia que a felicidade era diretamente ligada ao respeito pela própria natureza e, de certa ma...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q059_v1,2024,1,59,1,Ciências Humanas,História,C3,H12,nao_classificada,false,false,alta,História Geral,Keywords de Ciências Humanas; score_disciplina=2; score_tema=2; matriz=C3-H12(alta); score_matriz=12.84,,E,As instituições que a Idade Média nos legou são de um valor maior e mais imperecível do que suas catedrais. E a unive...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q060_v1,2024,1,60,1,Ciências Humanas,Geografia,C3,H14,nao_classificada,false,false,média,Geopolítica,Keywords de Ciências Humanas; score_disciplina=2; score_tema=2; matriz=C3-H14(média); score_matriz=11.98,,B,"Há experiências de lutas sociais de reapropriação cultural da natureza que são movimentos emblemáticos, como a dos se...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q061_v1,2024,1,61,1,Ciências Humanas,Filosofia,C4,H18,nao_classificada,false,false,média,Ética e Política,Keywords de Ciências Humanas; score_disciplina=2; score_tema=1; matriz=C4-H18(média); score_matriz=3.74,,B,"Eu sentia falta do futuro. É claro que eu sabia, muito mesmo antes da recorrência dele, que nunca envelheceria. Era m...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q062_v1,2024,1,62,1,Ciências Humanas,Filosofia,C3,H14,nao_classificada,false,false,alta,Ética e Política,Keywords de Ciências Humanas; score_disciplina=6; score_tema=3; matriz=C3-H14(alta); score_matriz=14.27,,A,"TEXTO I O empirismo moderno foi, em grande parte, condicionado por dois dogmas. Um deles é a crença em certa divisão...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q063_v1,2024,1,63,1,Ciências Humanas,Sociologia,C1,H5,nao_classificada,false,false,alta,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=3; score_tema=3; matriz=C1-H5(média); score_matriz=11.22,,B,"Uma das principais atividades provocadas pela arte, a reflexão, é abandonada pela indústria cultural. A indústria cul...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q064_v1,2024,1,64,1,Ciências Humanas,História,C3,H14,nao_classificada,false,false,alta,História do Brasil,Keywords de Ciências Humanas; score_disciplina=6; score_tema=11; matriz=C3-H14(alta); score_matriz=9.98,,C,"TEXTO I Neta de Tomásia, uma escravizada alforriada, Chiquinha Gonzaga foi uma das primeiras mulheres a se destacar n...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q065_v1,2024,1,65,1,Ciências Humanas,Sociologia,C1,H5,nao_classificada,false,false,alta,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=6; score_tema=6; matriz=C1-H5(média); score_matriz=11.67,,D,"Como conclusão provisória, parece então que a globalização tem, sim, o efeito de contestar e deslocar as identidades...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2024_d1_q066_v1,2024,1,66,1,Ciências Humanas,Geografia,C2,H8,nao_classificada,false,false,média,Geografia Humana,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C2-H8(média); score_matriz=7.48,,C,"Em 1960, a primeira pílula anticoncepcional foi comercializada nos EUA, e, em poucos anos, o método contraceptivo se...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
